2025-01-07 11:57:40,412 20392 DEBUG Starting code with parameters {'repetitions': 1, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 2}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-07 11:57:40,412 20392 DEBUG We have 8 workers available to us.
2025-01-07 11:57:40,412 20392 DEBUG Starting the simulation
2025-01-19 08:26:31,327 21752 DEBUG Starting code with parameters {'repetitions': 150, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 4}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-19 08:26:31,327 21752 DEBUG We have 8 workers available to us.
2025-01-19 08:26:31,328 21752 DEBUG Starting the simulation
2025-01-19 08:26:34,426 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 42
2025-01-19 08:26:34,479 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 43
2025-01-19 08:26:34,538 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 44
2025-01-19 08:26:34,597 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 45
2025-01-19 08:26:34,673 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 46
2025-01-19 08:26:34,742 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 47
2025-01-19 08:26:34,808 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 48
2025-01-19 08:26:34,864 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 49
2025-01-19 08:26:34,924 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 50
2025-01-19 08:26:34,991 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 51
2025-01-19 08:26:35,069 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 52
